"title","url","stars","name","reviewUrl","text"
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","4","Andrew Wong","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21KQlJVUmhVMEpvUjJaQk5VTTNaM2w1UXpaTlFWRRAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOmJBRURhU0JoR2ZBNUM3Z3l5QzZNQVE%7C0cLzvgMhxi2%7C?hl=en","Cheap and good seafood.  Value for money. Will be back."
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","5","TH Security Solution Wai","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xMmVteEZRbFZXVGtSeFpWQlRhbFJYYmxNemIzYxAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOm12emxFQlVWTkRxZVBTalRXblMzb3c%7C0cLvKsaIn9J%7C?hl=en",
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","2","Phil KY","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205eGVIWnNhWGhPVHpkSFluWkJOVWhUV1dGUGQxRRAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOm9xeHZsaXhOTzdHYnZBNUhTWWFPd1E%7C0cLt0qopANx%7C?hl=en","Cheap but pay more for fresher array of seafoods. Long waiting during meal times. No availability of dinning tables."
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","4","NAVANITHAN NAVA04 (NAVIN 04)","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5dWRHZzJaQzFCU0ROblFqQklNM2hVYUVKaldYYxAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOl9udGg2ZC1BSDNnQjBIM3hUaEJjWXc%7C0cLs7cY1xiG%7C?hl=en",
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","5","Asikin Aziz","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURTLWJ1eEt3EAE!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CIHM0ogKEICAgIDS-buxKw%7C0cLrkz14yyH%7C?hl=en","Quite cheap to eat seaafood especially ketam. Kamheong sedap, but i tak prefer ketam sambal telur dia. Parking luas and kalau ramai orang serabut sikit. You can see view of Sembawang industrial area very close one"
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","5","Norizhar Zakaria","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sQ1JITkNhemhoWkhwdWJITmFWazVpVVMxd2VIYxAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOmlCRHNCazhhZHpubHNaVk5iUS1weHc%7C0cL_58HgugF%7C?hl=en",
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","5","zuosien seah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21KTmJtZGxVVkZVTUZsUmRsRlpaWFp4VWpBeFVFRRAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOmJNbmdlUVFUMFlRdlFZZXZxUjAxUEE%7C0cLW0IAfFVw%7C?hl=en","很好吃，环境很舒服。满意"
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","5","Essie Ncube","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214R1ZqaFZWa3BsTlRBNGRra3lPWGRvUVd0SWRFRRAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOmxGVjhVVkplNTA4dkkyOXdoQWtIdEE%7C0cLGBB2HQ7m%7C?hl=en","The  place  is amazing  the staff is highly  alert and the atmosphere  is welcoming"
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","5","Ivan Tan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT201Uk5YVXpZVnBhVjBSRGIyVlVORFJMYVRWdFoyYxAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOm5RNXUzYVpaV0RDb2VUNDRLaTVtZ2c%7C0cLEdIJT2qk%7C?hl=en","Revisited this place after 20+ years, still just as popular! Great to see it’s stood the test of time.  Chope ur table first, table number is painted on the floor, queue at counter to place your orders."
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","5","Habibur Rahman","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxM2VYRkxTWEJJVVVJdFVYTlJWamc0UTFKc2RFRRAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOi13eXFLSXBIUUItUXNRVjg4Q1JsdEE%7C0cLC7Gq4oEk%7C?hl=en","Greet"
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","4","Joanna Peck","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xnMmVuSk5iWFZqU2xwTVdqZHFlVGRQTTFkNGFsRRAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOlg2enJNbXVjSlpMWjdqeTdPM1d4alE%7C0cKHUQIW5hf%7C?hl=en","Went with some friends. Really enjoyed the deep fried sea bass. It was so fresh and tasty. Also enjoyed the spicy prawn dish (forgot the name). The prawns were succulent and sweet.

However the drunken prawns were a disappointment. The gravy tasted like plain water with a little hint of rice wine while the prawns weren’t as good as the first prawn dish.

Likely to come again with my family."
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","5","魔鬼中的天使","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkYVVuaHplRlJOUjBvMk5YcDFiVXBITWxKa05YYxAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOldaUnhzeFRNR0o2NXp1bUpHMlJkNXc%7C0cKGJEXChLG%7C?hl=en","The seafood was really impressive!
The crab was fresh and the meat was tender and sweet.
The tiger prawns were also very fresh, with a firm and juicy texture.
The butter squid was rich and flavorful — perfectly cooked!
We also had the chili sweet potato leaves, which added a nice spicy kick to balance the meal.
Overall, a satisfying and delicious seafood feast"
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","4","Ling Yong Soon","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kWmFEQjJNREZMU3psWVZrVk9VMHRMYkRSd2JrRRAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOmdZaDB2MDFLSzlYVkVOU0tLbDRwbkE%7C0cJu2oJPwES%7C?hl=en",
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","3","HwaiChan Ng","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GUU9VSnhOWE5LU0RNMVJuTTRNR1F5ZUdOSFZVRRAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOnFQOUJxNXNKSDM1RnM4MGQyeGNHVUE%7C0cJcieGn6s1%7C?hl=en","Lots of rubbish strewn over the car park and under the walk way to the restaurant. Other than crabs, the rest of the food doesn’t taste good."
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","5","Elton Tan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwM2IwVnRaRTluVTNRMlNqY3lOa1phWjFaaWVHYxAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOlp3b0VtZE9nU3Q2SjcyNkZaZ1ZieGc%7C0cJLpiSS0YT%7C?hl=en",
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","5","Ethan Lim","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQZWNpTV9pX2VuWjhnRRAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CIHM0ogKEPeciM_i_enZ8gE%7CCgwIj4a_wgYQoKvegwI%7C?hl=en","The Lobster is amazing, and the crab is a must-try. 200% would recommend you to go if you were in Johor Bahru."
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","4","Shamsul Muhmad","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKUGY5TGV3Z1kycVhREAE!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CIHM0ogKEJPf9LewgY2qXQ%7CCgwI-9a-wgYQgPXZ-QE%7C?hl=en","Very packed. Have to wait 30 mins for table. Good food."
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","5","Sing Huat","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKdXl6THZ0X3ZfYlFBEAE!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CIHM0ogKEJuyzLvt_v_bQA%7CCgwI84i7wgYQgIfTowI%7C?hl=en","If you want LIVE seafood and at reasonable price, try here! Value for money :)"
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","1","Jyee儀","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqdHRUV2ZREAE!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CIHM0ogKEICAgICjttTWfQ%7C0cHOcSqYgOH%7C?hl=en","我觉得这里的食物很差 有时候味道会跑掉的 服务态度又差 上菜又很慢 人多他们就乱乱煮了 味道每次不一样的 价格又贵"
"Restoran Todak (Orang Asli)","https://www.google.com/maps/search/?api=1&query=Restoran%20Todak%20(Orang%20Asli)&query_place_id=ChIJFXvYlUpr2jERvWKL8bKgcvQ","5","Edmund oh","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sSFdWTkRabkpEYjJnMVJHcGZRM1JoVVZCQ1ZXYxAB!2m1!1s0x0:0xf472a0b2f18b62bd!3m1!1s2@1:CAIQACodChtycF9oOmlHWVNDZnJDb2g1RGpfQ3RhUVBCVWc%7C0cHL27sXDCQ%7C?hl=en","Nice dinner at the seafront"
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Stanley Lee","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGaE9EWTRaakJoTFRkaU5GRnNSVXRpYzBSM1RIYxAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOkFhODY4ZjBhLTdiNFFsRUtic0R3THc%7C0cW9d7D4MMV%7C?hl=en","Food is affordable and nice.
Best of all no service charge:)"
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Safir Masri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0Q1YwUXlUemt6ZFdGMWVtOUpXVGRzWTFnelNIYxAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOktCV0QyTzkzdWF1em9JWTdsY1gzSHc%7C0cV_2ZOWCa9%7C?hl=en","We were really hungry and found this place on Google. Honestly, when we arrived, the restaurant turned out to be way better than how it looks in the photos. The food was absolutely delicious, and the service was 5 stars. Highly recommended! We even posted photos before and after to prove just how tasty it was!"
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Chong Bing Sheng","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21vdFUzQnVWaTFNVWxSekxXOVhWRFpZYlRWb1pXYxAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOmotU3BuVi1MUlRzLW9XVDZYbTVoZWc%7C0cVX3wfZNbl%7C?hl=en","i like the pasta"
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","4","Barry Martin","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xRFExRnBZMmxhZVd3NFNXSkNha2N6VDNvMk1rRRAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOm1DQ1FpY2laeWw4SWJCakczT3o2MkE%7C0cVNEbRUVB8%7C?hl=en","Delay with meal , accidentally given to another guest. When arrived it was only warm . Spoke with manager who apologized"
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Kelly Chang","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CdlRISjZSelpKZVdnMWJVZE5RWFJ4YlVaM1FVRRAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOnBvTHJ6RzZJeWg1bUdNQXRxbUZ3QUE%7C0cVB0dfODeS%7C?hl=en",
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Jadon Yeo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paMmQyczNUR1k1WW1WVGVFSk1TelJDWWpWMU1WRRAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOjZ2d2s3TGY5YmVTeEJMSzRCYjV1MVE%7C0cVB0XiLxuD%7C?hl=en","so good!"
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Ewan Yeoh","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psRlRWUjRlbkE0UWpaMFJVNWlXREpRVDBkSFJXYxAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOjlFTVR4enA4QjZ0RU5iWDJQT0dHRWc%7C0cVB-nZ6b4f%7C?hl=en","the experience was excellent"
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","4","Jehu Limang","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkV1JIaE1OMGxWVG5GWU1XdHZabEJRUzNsbFNHYxAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOjdWRHhMN0lVTnFYMWtvZlBQS3llSGc%7C0cV61x7Wsqp%7C?hl=en","What we had:

Lunch Set (11.30am to 5pm) - Starter, main dish and drinks - $17.90

1. Tom Yum Seafood Pasta
Visual: 4.5/5
Taste: 4.5/5
Creamy, spicy, and tangy — the taste and quality have been consistent for years. This is my go-to dish every time I’m here. I’ve tried tom yum pasta from other places, but this one’s my favorite. The amount of seafood is impressive too — I’m not even a big seafood fan, but I always manage to clean my plate. Chef’s kiss.
Nothing bad to say about it :)

2. Cheesy Chicken Chop
Visual: 4.5/5
Taste: 3.5/5
Generous portions — the plate was bigger than we expected! Lots of crispy fries and coleslaw to go around.
Unfortunately, the chicken sauce tasted more like pizza sauce, giving it a pizza-on-chicken vibe. It lacked depth and the “wow” factor was mostly from the portion size. We probably wouldn’t order this dish again.

3. Cheese fries (ala carte $9.90)
Visual: 4/5
Taste: 4/5
Looked awesome and tasty!
Best to share with more than two people — we couldn’t finish it all and appreciated that the restaurant was happy to provide takeaway boxes.
It’s a bit pricey, but when shared among a group, the cost is manageable. Plenty of sauce, both cheese and mayo — loved it!

TIP: Visit during their lunch hours for the set meal — it’s definitely worth the price then!"
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Tsai Claire","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xScVgyWTJWM2t3Ym5CUU5qTkxRa0Z4Wm1wWFgxRRAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOlRqX2Y2V3kwbnBQNjNLQkFxZmpXX1E%7C0cV5iYQc28Q%7C?hl=en","找到一家家里附近好吃的意大利面，小孩很喜欢，味道很棒"
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","2","George","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWSFpYUkNTVXA2Y2tOQ1VYbHBSMmhrVTFSQ1ozYxAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOjVHZXRCSUp6ckNCUXlpR2hkU1RCZ3c%7C0cUAqwKD4Vk%7C?hl=en","Food quite pricey & not very good. At the end had to have post dinner at tiong bahru bakery to fill my stomach."
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Looh Kk","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxa2JrRkZWRkJIWDNWTlZVZDNhMnBIZVZkQ2VuYxAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOi1kbkFFVFBHX3VNVUd3a2pHeVdCenc%7C0cTvTZ6tPO2%7C?hl=en",
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","chee hwee liew","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wd1ZrWlFSVVZNWW00NWFtWnlPRU56Y2xJdFpFRRAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOmpwVkZQRUVMYm45amZyOENzclItZEE%7C0cTsmZ9W709%7C?hl=en",
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","4","Sxin Tan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGdUxVWmZRM3BoWkZZeFJFdHZVbVZRTm5rNGRrRRAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOkFuLUZfQ3phZFYxREtvUmVQNnk4dkE%7C0cTsS4TTXL2%7C?hl=en",
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Cheery","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCNlIwMTFOVGgxYzJsS00yUm9SM1JhZDFSeGVIYxAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOlB6R011NTh1c2lKM2RoR3Rad1RxeHc%7C0cTsRg2lWRr%7C?hl=en","Food is nice, service is fast but aircon needs a bit of work. Overall, will come again!"
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Choo Yen LIn","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sVmNqWnphaTFrTFdGRVowdEdNVGt0VDFsTlVGRRAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOmlVcjZzai1kLWFEZ0tGMTktT1lNUFE%7C0cTa1XMN2TE%7C?hl=en",
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Clarence Ong","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KTk9XZGtTbUowV1RkNFpWQktaRVUyZVVwWFkxRRAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOnJNOWdkSmJ0WTd4ZVBKZEU2eUpXY1E%7C0cTY_C_3A6z%7C?hl=en","Food is good. We enjoy it."
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Jun Cheng","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25ZM05UZzBNR1ZJVTI0d1kzVjRMUzFHYkdocFRGRRAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOnY3NTg0MGVIU24wY3V4LS1GbGhpTFE%7C0cTB9eUtmOJ%7C?hl=en",
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Leslie Ng","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20weFQycHpjbmhQTUdobVVITmpVR1U1VVZJNVdsRRAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOm0xT2pzcnhPMGhmUHNjUGU5UVI5WlE%7C0cRusUY68qw%7C?hl=en","A Hidden Gem for Fusion Pasta Lovers!
49 Seats never disappoints! I came for the famous Tom Yum Seafood Pasta and it absolutely lived up to the hype — rich, creamy, spicy, and packed with fresh seafood. The Smoked Duck Pasta was another highlight — tender, flavorful, and surprisingly well-balanced.

Service was friendly and attentive, and I liked the chill industrial-style decor — cozy enough for a casual date or gathering with friends. Prices are reasonable given the portion sizes and central location.

Would highly recommend if you’re looking for something different from your usual Western or Asian fare. Will definitely be back to try the salted egg pasta next!"
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","Adhishni","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WemNFMW9Vbmc1Y1U1MGFFMU5OMnhqUkVOaFozYxAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOnVzcE1oUng5cU50aE1NN2xjRENhZ3c%7C0cRtTekFFgU%7C?hl=en","food is good!"
"49 SEATS","https://www.google.com/maps/search/?api=1&query=49%20SEATS&query_place_id=ChIJTTTzx5YZ2jERoLoGXnHLJeU","5","shahinreza shuvo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxdWRHUTBPREZOVkRJemMxUktNbUY2UXpkeWRuYxAB!2m1!1s0x0:0xe525cb715e06baa0!3m1!1s2@1:CAIQACodChtycF9oOk1udGQ0ODFNVDIzc1RKMmF6Qzdydnc%7C0cRbzdOTPjl%7C?hl=en","Good food and nice staff I recommend this restaurant."
"Good Bites","https://www.google.com/maps/search/?api=1&query=Good%20Bites&query_place_id=ChIJUVukECoX2jERljPE4j6MVYA","5","Shu Ni Tan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSUmVETnVRMkZFYkVsdGVGQnBOekJqT1VoMFMwRRAB!2m1!1s0x0:0x80558c3ee2c43396!3m1!1s2@1:CAIQACodChtycF9oOlRReDNuQ2FEbElteFBpNzBjOUh0S0E%7C0cfQ7Q_zS6r%7C?hl=en","Nice place!"
"Good Bites","https://www.google.com/maps/search/?api=1&query=Good%20Bites&query_place_id=ChIJUVukECoX2jERljPE4j6MVYA","5","Siah Jingyi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGMVprSjZWVmswTTBZM2NrZGhWbVI1VURodWMwRRAB!2m1!1s0x0:0x80558c3ee2c43396!3m1!1s2@1:CAIQACodChtycF9oOlF1ZkJ6VVk0M0Y3ckdhVmR5UDhuc0E%7C0cfQ7PafrYU%7C?hl=en",
